HomeTeamName,AwayTeamName,DateandTimeCET,MatchID,RoundName,ScoreHome,ScoreAway,TeamID,TeamName,StatsID,StatsName,Value,Rank
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,54,Attempts on post,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,55,Woodwork (after deflection),0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,67,Free kicks on goal ,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,68,Instance of possession ,15,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,69,Ball not in play,00:05:50.349000,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,70,Crosses attempted,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,71,Crosses short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,72,Crosses medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,73,Crosses long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,74,Crosses completed,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,75,Crosses completed short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,76,Crosses completed medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,77,Crosses completed long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,78,Corners short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,79,Corners medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,80,Corners long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,81,Corners completed,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,82,Corners completed short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,83,Corners completed medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,84,Corners completed long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,85,Dribbling,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,86,Passes attempted,14,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,87,Passes attempted short,4,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,88,Passes attempted medium,9,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,89,Passes attempted long,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,90,Passes completed short,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,91,Passes completed medium,8,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,92,Passes completed long,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,93,Passes received,10,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,94,Passes received short,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,95,Passes received medium,8,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,96,Passes received long,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,97,Passes accuracy short,0.5,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,98,Passes accuracy medium,0.889,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,99,Passes accuracy long,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,106,Passes per instance of possession ,0.933,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,107,Delivery into attacking third,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,108,Delivery into key play area,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,109,Delivery into penalty area,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,110,Delivery into goal area,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,115,Solo run into attacking third,7,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,116,Solo run into key play area,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,117,Solo run into penalty area,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,118,Total Attacks,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,119,Attacks from centre,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,120,Attacks from right,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,121,Attacks from left,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,122,Organized attack,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,123,Counter attack,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,124,Clearances successful,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,125,Clearances unsuccesful,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,126,Tackles,5,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,127,Tackles lost,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,128,Tackles performed gaining the ball,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,129,Tackles performed not gaining the ball,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,130,Tackles suffered,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,131,Tackles suffered losing the ball,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,132,Tackles suffered not losing the ball,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,133,Lost balls,5,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,136,Lost balls own half,20,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,137,Lost balls opposite half,8,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,138,Change of possession,15,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,140,Blocks,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,141,Throw-in,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,158,Goalkeeper kicks attempted,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,159,Goalkeeper kicks short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,160,Goalkeeper kicks medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,161,Goalkeeper kicks long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,162,Goalkeeper kicks completed,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,163,Goalkeeper kicks completed short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,164,Goalkeeper kicks completed medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,165,Goalkeeper kicks completed long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,166,Goalkeeper kicks completed %,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,167,Played Time,00:07:00,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,168,Fouls suffered,12,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,171,Fouls committed own half,4,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,172,Fouls committed opposite half,8,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,173,Fouls suffered own half,9,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,174,Fouls suffered opposite half,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,175,Penalty fouls,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,176,Handball,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,177,Simulation,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,181,Offsides suffered,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,182,Distance covered in low activity (m),64915,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,183,Distance covered in medium activity (m),19198,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,184,Distance covered in high activity (m),19582,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,185,Distance covered in very high activity (m),7388,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,186,Distance covered in low activity (%),58,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,187,Distance covered in medium activity (%),17,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,188,Distance covered in high activity (%),18,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,189,Distance covered in very high activity (%),7,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,195,Time spent in low activity (%),84,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,196,Time spent in medium activity (%),8,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,197,Time spent in high activity (%),6,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,198,Time spent in very high activity (%),2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,202,Time spent in low activity,15:35:04.880000,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,203,Time spent in medium activity,01:32:56,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,204,Time spent in high activity,01:11:46.960000,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,205,Time spent in very high activity,00:19:10.640000,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,206,Sprints,338,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,219,Assists,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,220,Distance covered (Km),111.08,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,221,Distance covered in possession (Km),36.26,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,638,Matches played,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,646,Distance covered not in possession (m),49866,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,647,Distance covered not in possession (Km),49.86,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,42,Finland,683,Big Chances,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,1,Goals,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,2,Ball Possession,75,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,3,Total Attempts,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,4,Attempts on target,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,5,Attempts off target,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,6,Attempts against woodwork,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,11,Attempts Accuracy,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,12,Corners,4,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,13,Offsides,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,14,Saves,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,17,Tackles won,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,18,Clearances,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,19,Recovered balls,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,20,Fouls committed,12,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,21,Yellow cards,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,22,Red cards,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,23,Passes completed,54,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,24,Passes accuracy,84,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,27,Distance covered (m),119350,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,28,Distance covered in possession (m),50977,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,29,Top Speed (Km/h),31.7,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,32,Own-goals,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,33,Goals scored,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,34,Goals conceded,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,35,Own-goals for,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,36,Goals scored by right foot,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,37,Goals scored by left foot,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,38,Goals scored by head,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,39,Goals scored by backheel,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,40,Goals scored by other part of body,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,48,Goals on penalty phase,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,52,Attempts blocked,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,53,Attempts on bar,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,54,Attempts on post,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,55,Woodwork (after deflection),0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,67,Free kicks on goal ,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,68,Instance of possession ,15,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,69,Ball not in play,00:03:25.671000,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,70,Crosses attempted,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,71,Crosses short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,72,Crosses medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,73,Crosses long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,74,Crosses completed,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,75,Crosses completed short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,76,Crosses completed medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,77,Crosses completed long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,78,Corners short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,79,Corners medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,80,Corners long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,81,Corners completed,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,82,Corners completed short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,83,Corners completed medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,84,Corners completed long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,85,Dribbling,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,86,Passes attempted,64,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,87,Passes attempted short,12,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,88,Passes attempted medium,44,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,89,Passes attempted long,8,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,90,Passes completed short,10,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,91,Passes completed medium,40,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,92,Passes completed long,4,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,93,Passes received,54,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,94,Passes received short,10,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,95,Passes received medium,40,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,96,Passes received long,4,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,97,Passes accuracy short,0.833,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,98,Passes accuracy medium,0.909,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,99,Passes accuracy long,0.5,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,106,Passes per instance of possession ,4.267,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,107,Delivery into attacking third,26,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,108,Delivery into key play area,12,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,109,Delivery into penalty area,14,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,110,Delivery into goal area,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,115,Solo run into attacking third,17,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,116,Solo run into key play area,11,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,117,Solo run into penalty area,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,118,Total Attacks,4,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,119,Attacks from centre,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,120,Attacks from right,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,121,Attacks from left,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,122,Organized attack,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,123,Counter attack,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,124,Clearances successful,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,125,Clearances unsuccesful,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,126,Tackles,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,127,Tackles lost,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,128,Tackles performed gaining the ball,1,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,129,Tackles performed not gaining the ball,2,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,130,Tackles suffered,5,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,131,Tackles suffered losing the ball,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,132,Tackles suffered not losing the ball,3,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,133,Lost balls,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,136,Lost balls own half,7,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,137,Lost balls opposite half,27,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,138,Change of possession,14,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,140,Blocks,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,141,Throw-in,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,158,Goalkeeper kicks attempted,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,159,Goalkeeper kicks short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,160,Goalkeeper kicks medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,161,Goalkeeper kicks long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,162,Goalkeeper kicks completed,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,163,Goalkeeper kicks completed short,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,164,Goalkeeper kicks completed medium,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,165,Goalkeeper kicks completed long,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,166,Goalkeeper kicks completed %,100,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,167,Played Time,00:07:00,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,168,Fouls suffered,11,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,171,Fouls committed own half,3,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,172,Fouls committed opposite half,9,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,173,Fouls suffered own half,7,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,174,Fouls suffered opposite half,4,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,175,Penalty fouls,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,176,Handball,0,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,177,Simulation,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,181,Offsides suffered,2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,182,Distance covered in low activity (m),65229,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,183,Distance covered in medium activity (m),21817,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,184,Distance covered in high activity (m),23398,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,185,Distance covered in very high activity (m),8906,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,186,Distance covered in low activity (%),55,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,187,Distance covered in medium activity (%),18,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,188,Distance covered in high activity (%),20,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,189,Distance covered in very high activity (%),7,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,195,Time spent in low activity (%),81,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,196,Time spent in medium activity (%),9,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,197,Time spent in high activity (%),8,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,198,Time spent in very high activity (%),2,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,202,Time spent in low activity,15:01:02.520000,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,203,Time spent in medium activity,01:45:34.080000,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,204,Time spent in high activity,01:26:07.440000,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,205,Time spent in very high activity,00:23:06,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,206,Sprints,404,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,219,Assists,0,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,220,Distance covered (Km),119.35,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,221,Distance covered in possession (Km),50.97,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,638,Matches played,1,1
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,646,Distance covered not in possession (m),41311,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,647,Distance covered not in possession (Km),41.31,2
Finland,Russia,2021-06-16T15:00:00,2024460,final tournament,0,1,57451,Russia,683,Big Chances,0,1
Turkey,Wales,2021-06-16T18:00:00,2024457,final tournament,0,2,135,Turkey,1,Goals,0,2
Turkey,Wales,2021-06-16T18:00:00,2024457,final tournament,0,2,135,Turkey,2,Ball Possession,56,1
